Folder_Path,Label
train_word_level/X/477.jpg,X
train_word_level/Z/938.jpg,Z
train_word_level/L/516.jpg,L
train_word_level/D/992.jpg,D
train_word_level/B/425.jpg,B
train_word_level/C/928.jpg,C
train_word_level/2/488.jpg,2
train_word_level/9/256.jpg,9
train_word_level/Q/956.jpg,Q
train_word_level/1/366.jpg,1
train_word_level/Z/294.jpg,Z
train_word_level/R/385.jpg,R
train_word_level/6/257.jpg,6
train_word_level/A/681.jpg,A
train_word_level/5/917.jpg,5
train_word_level/Y/249.jpg,Y
train_word_level/7/150.jpg,7
train_word_level/Y/783.jpg,Y
train_word_level/5/99.jpg,5
train_word_level/V/1071.jpg,V
train_word_level/I/555.jpg,I
train_word_level/H/454.jpg,H
train_word_level/1/1145.jpg,1
train_word_level/O/196 copy.jpg,O
train_word_level/3/819.jpg,3
train_word_level/Q/720.jpg,Q
train_word_level/D/1025.jpg,D
train_word_level/I/166.jpg,I
train_word_level/A/952.jpg,A
train_word_level/X/880.jpg,X
train_word_level/T/400.jpg,T
train_word_level/Y/105.jpg,Y
train_word_level/B/265.jpg,B
train_word_level/V/1143.jpg,V
train_word_level/D/641.jpg,D
train_word_level/P/347.jpg,P
train_word_level/L/501.jpg,L
train_word_level/V/96.jpg,V
train_word_level/U/1136.jpg,U
train_word_level/G/234.jpg,G
train_word_level/L/957.jpg,L
train_word_level/Z/1118.jpg,Z
train_word_level/J/1162.jpg,J
train_word_level/Y/702.jpg,Y
train_word_level/C/205.jpg,C
train_word_level/R/947.jpg,R
train_word_level/T/695.jpg,T
train_word_level/5/685.jpg,5
train_word_level/3/1036.jpg,3
train_word_level/3/795.jpg,3
train_word_level/I/416.jpg,I
train_word_level/C/925.jpg,C
train_word_level/3/607.jpg,3
train_word_level/K/1176.jpg,K
train_word_level/N/532.jpg,N
train_word_level/S/616.jpg,S
train_word_level/I/785.jpg,I
train_word_level/C/372.jpg,C
train_word_level/W/1108.jpg,W
train_word_level/4/1079.jpg,4
train_word_level/T/1058.jpg,T
train_word_level/O/513.jpg,O
train_word_level/4/95.jpg,4
train_word_level/1/204.jpg,1
train_word_level/I/154.jpg,I
train_word_level/3/864.jpg,3
train_word_level/B/590.jpg,B
train_word_level/J/549.jpg,J
train_word_level/C/102 copy.jpg,C
train_word_level/L/312.jpg,L
train_word_level/C/869.jpg,C
train_word_level/9/832.jpg,9
train_word_level/1/904.jpg,1
train_word_level/A/909.jpg,A
train_word_level/C/972.jpg,C
train_word_level/Q/787.jpg,Q
train_word_level/C/186.jpg,C
train_word_level/Z/311.jpg,Z
train_word_level/X/945.jpg,X
train_word_level/H/361.jpg,H
train_word_level/Y/1126.jpg,Y
train_word_level/A/353.jpg,A
train_word_level/H/589.jpg,H
train_word_level/M/254.jpg,M
train_word_level/B/775.jpg,B
train_word_level/C/314.jpg,C
train_word_level/I/1094.jpg,I
train_word_level/D/1103.jpg,D
train_word_level/S/533.jpg,S
train_word_level/L/913.jpg,L
train_word_level/B/1140.jpg,B
train_word_level/4/1091.jpg,4
train_word_level/M/415.jpg,M
train_word_level/Z/454.jpg,Z
train_word_level/Z/867.jpg,Z
train_word_level/D/328.jpg,D
train_word_level/C/45.jpg,C
train_word_level/J/964.jpg,J
train_word_level/6/772.jpg,6
train_word_level/H/674.jpg,H
train_word_level/G/892.jpg,G
train_word_level/NICE/NICE-1.jpg,NICE
train_word_level/G/1198.jpg,G
train_word_level/9/581.jpg,9
train_word_level/C/731.jpg,C
train_word_level/Y/241.jpg,Y
train_word_level/O/41.jpg,O
train_word_level/K/749.jpg,K
train_word_level/A/1026.jpg,A
train_word_level/D/1185.jpg,D
train_word_level/3/353.jpg,3
train_word_level/Q/939.jpg,Q
train_word_level/J/680.jpg,J
train_word_level/X/165.jpg,X
train_word_level/4/611.jpg,4
train_word_level/J/950.jpg,J
train_word_level/X/818.jpg,X
train_word_level/U/76.jpg,U
train_word_level/6/1117.jpg,6
train_word_level/N/338.jpg,N
train_word_level/T/900.jpg,T
train_word_level/J/298.jpg,J
train_word_level/X/64.jpg,X
train_word_level/X/375.jpg,X
train_word_level/O/224.jpg,O
train_word_level/S/436.jpg,S
train_word_level/T/358.jpg,T
train_word_level/V/902.jpg,V
train_word_level/5/1054.jpg,5
train_word_level/5/877.jpg,5
train_word_level/Q/471.jpg,Q
train_word_level/8/952.jpg,8
train_word_level/H/379.jpg,H
train_word_level/W/126.jpg,W
train_word_level/P/224.jpg,P
train_word_level/A/848.jpg,A
train_word_level/4/921.jpg,4
train_word_level/J/787.jpg,J
train_word_level/Z/1092.jpg,Z
train_word_level/W/155.jpg,W
train_word_level/S/1076.jpg,S
train_word_level/A/368.jpg,A
train_word_level/M/329.jpg,M
train_word_level/V/742.jpg,V
train_word_level/Q/730.jpg,Q
train_word_level/4/815.jpg,4
train_word_level/K/509.jpg,K
train_word_level/W/1145.jpg,W
train_word_level/P/1165.jpg,P
train_word_level/5/871.jpg,5
train_word_level/A/680.jpg,A
train_word_level/J/35.jpg,J
train_word_level/1/734.jpg,1
train_word_level/V/208.jpg,V
train_word_level/O/341.jpg,O
train_word_level/F/1109.jpg,F
train_word_level/3/1073.jpg,3
train_word_level/T/513.jpg,T
train_word_level/C/906.jpg,C
train_word_level/4/1063.jpg,4
train_word_level/J/346.jpg,J
train_word_level/7/1104.jpg,7
train_word_level/Z/868.jpg,Z
train_word_level/N/272.jpg,N
train_word_level/9/691.jpg,9
train_word_level/D/321.jpg,D
train_word_level/L/208.jpg,L
train_word_level/T/566.jpg,T
train_word_level/7/946.jpg,7
train_word_level/F/631.jpg,F
train_word_level/U/65.jpg,U
train_word_level/W/608.jpg,W
train_word_level/3/1027.jpg,3
train_word_level/G/285.jpg,G
train_word_level/N/783.jpg,N
train_word_level/J/278.jpg,J
train_word_level/2/573.jpg,2
train_word_level/I/782.jpg,I
train_word_level/YOU/YOU-3 (5).jpg,YOU
train_word_level/D/715.jpg,D
train_word_level/Z/1143.jpg,Z
train_word_level/H/954.jpg,H
train_word_level/5/828.jpg,5
train_word_level/M/1111.jpg,M
train_word_level/B/267.jpg,B
train_word_level/4/401.jpg,4
train_word_level/G/829.jpg,G
train_word_level/I/174 copy.jpg,I
train_word_level/E/293.jpg,E
train_word_level/W/688.jpg,W
train_word_level/O/727.jpg,O
train_word_level/O/992.jpg,O
train_word_level/5/1133.jpg,5
train_word_level/W/1039.jpg,W
train_word_level/V/009.jpg,V
train_word_level/J/963.jpg,J
train_word_level/8/949.jpg,8
train_word_level/H/407.jpg,H
train_word_level/M/967.jpg,M
train_word_level/E/1134.jpg,E
train_word_level/J/477.jpg,J
train_word_level/F/730.jpg,F
train_word_level/H/1105.jpg,H
train_word_level/V/209.jpg,V
train_word_level/U/887.jpg,U
train_word_level/9/845.jpg,9
train_word_level/8/323.jpg,8
train_word_level/J/368.jpg,J
train_word_level/L/294.jpg,L
train_word_level/C/005.jpg,C
train_word_level/2/130.jpg,2
train_word_level/5/25.jpg,5
train_word_level/G/359.jpg,G
train_word_level/Y/951.jpg,Y
train_word_level/S/11.jpg,S
train_word_level/M/898.jpg,M
train_word_level/5/858.jpg,5
train_word_level/U/1169.jpg,U
train_word_level/O/941.jpg,O
train_word_level/6/525.jpg,6
train_word_level/N/263.jpg,N
train_word_level/A/289.jpg,A
train_word_level/Y/530.jpg,Y
train_word_level/K/354.jpg,K
train_word_level/H/7.jpg,H
train_word_level/Y/1157.jpg,Y
train_word_level/J/1072.jpg,J
train_word_level/3/290.jpg,3
train_word_level/F/791.jpg,F
train_word_level/B/357.jpg,B
train_word_level/WHAT/WHAT-3 (2).jpg,WHAT
train_word_level/H/14.jpg,H
train_word_level/B/863.jpg,B
train_word_level/S/417.jpg,S
train_word_level/9/162.jpg,9
train_word_level/A/758.jpg,A
train_word_level/L/581.jpg,L
train_word_level/8/251.jpg,8
train_word_level/F/480.jpg,F
train_word_level/5/421.jpg,5
train_word_level/X/346.jpg,X
train_word_level/3/148.jpg,3
train_word_level/R/261.jpg,R
train_word_level/W/282.jpg,W
train_word_level/X/722.jpg,X
train_word_level/5/523.jpg,5
train_word_level/K/1180.jpg,K
train_word_level/F/167.jpg,F
train_word_level/Z/733.jpg,Z
train_word_level/C/603.jpg,C
train_word_level/Z/1145.jpg,Z
train_word_level/L/119.jpg,L
train_word_level/2/864.jpg,2
train_word_level/7/133.jpg,7
train_word_level/M/442.jpg,M
train_word_level/5/257.jpg,5
train_word_level/B/701.jpg,B
train_word_level/V/1015.jpg,V
train_word_level/Y/432.jpg,Y
train_word_level/J/765.jpg,J
train_word_level/8/816.jpg,8
train_word_level/2/399.jpg,2
train_word_level/M/570.jpg,M
train_word_level/B/743.jpg,B
train_word_level/S/41.jpg,S
train_word_level/R/990.jpg,R
train_word_level/P/683.jpg,P
train_word_level/G/616.jpg,G
train_word_level/4/1016.jpg,4
train_word_level/T/866.jpg,T
train_word_level/H/519.jpg,H
train_word_level/E/4.jpg,E
train_word_level/9/939.jpg,9
train_word_level/4/813.jpg,4
train_word_level/HOW/HOW-2.jpg,HOW
train_word_level/U/1098.jpg,U
train_word_level/3/1045.jpg,3
train_word_level/P/754.jpg,P
train_word_level/I/513.jpg,I
train_word_level/F/651.jpg,F
train_word_level/5/603.jpg,5
train_word_level/X/462.jpg,X
train_word_level/1/596.jpg,1
train_word_level/O/545.jpg,O
train_word_level/G/715.jpg,G
train_word_level/9/502.jpg,9
train_word_level/H/654.jpg,H
train_word_level/K/763.jpg,K
train_word_level/3/312.jpg,3
train_word_level/NOT/NOT (12).jpg,NOT
train_word_level/2/447.jpg,2
train_word_level/J/287.jpg,J
train_word_level/J/341.jpg,J
train_word_level/U/1094.jpg,U
train_word_level/P/555.jpg,P
train_word_level/P/69.jpg,P
train_word_level/Z/230.jpg,Z
train_word_level/8/86.jpg,8
train_word_level/A/1031.jpg,A
train_word_level/M/118.jpg,M
train_word_level/5/1156.jpg,5
train_word_level/J/1056.jpg,J
train_word_level/Z/704.jpg,Z
train_word_level/9/855.jpg,9
train_word_level/9/138.jpg,9
train_word_level/M/833.jpg,M
train_word_level/C/635.jpg,C
train_word_level/8/286.jpg,8
train_word_level/J/1053.jpg,J
train_word_level/O/763.jpg,O
train_word_level/6/93.jpg,6
train_word_level/K/488.jpg,K
train_word_level/G/791.jpg,G
train_word_level/D/27.jpg,D
train_word_level/B/570.jpg,B
train_word_level/8/820.jpg,8
train_word_level/N/124.jpg,N
train_word_level/M/154.jpg,M
train_word_level/J/1128.jpg,J
train_word_level/F/1054.jpg,F
train_word_level/N/1022.jpg,N
train_word_level/N/971.jpg,N
train_word_level/1/144.jpg,1
train_word_level/9/624.jpg,9
train_word_level/Z/271.jpg,Z
train_word_level/Y/1053.jpg,Y
train_word_level/A/896.jpg,A
train_word_level/I/1003.jpg,I
train_word_level/D/43.jpg,D
train_word_level/P/1129.jpg,P
train_word_level/C/430.jpg,C
train_word_level/6/982.jpg,6
train_word_level/R/834.jpg,R
train_word_level/D/725.jpg,D
train_word_level/U/940.jpg,U
train_word_level/W/1105.jpg,W
train_word_level/A/307.jpg,A
train_word_level/Y/230.jpg,Y
train_word_level/W/717.jpg,W
train_word_level/S/405.jpg,S
train_word_level/9/1150.jpg,9
train_word_level/D/861.jpg,D
train_word_level/E/436.jpg,E
train_word_level/W/689.jpg,W
train_word_level/U/208.jpg,U
train_word_level/J/73.jpg,J
train_word_level/P/596.jpg,P
train_word_level/V/903.jpg,V
train_word_level/X/689.jpg,X
train_word_level/I/882.jpg,I
train_word_level/2/956.jpg,2
train_word_level/W/520.jpg,W
train_word_level/U/514.jpg,U
train_word_level/P/1073.jpg,P
train_word_level/W/416.jpg,W
train_word_level/O/378.jpg,O
train_word_level/O/422.jpg,O
train_word_level/1/395.jpg,1
train_word_level/A/494.jpg,A
train_word_level/W/478.jpg,W
train_word_level/B/1029.jpg,B
train_word_level/P/957.jpg,P
train_word_level/T/85.jpg,T
train_word_level/G/968.jpg,G
train_word_level/L/915.jpg,L
train_word_level/1/9.jpg,1
train_word_level/THANK/THANK (6).jpg,THANK
train_word_level/C/935.jpg,C
train_word_level/8/924.jpg,8
train_word_level/R/266.jpg,R
train_word_level/5/155.jpg,5
train_word_level/K/238.jpg,K
train_word_level/R/257.jpg,R
train_word_level/V/147.jpg,V
train_word_level/L/153.jpg,L
train_word_level/F/269.jpg,F
train_word_level/9/917.jpg,9
train_word_level/V/588.jpg,V
train_word_level/J/689.jpg,J
train_word_level/L/1135.jpg,L
train_word_level/H/224.jpg,H
train_word_level/D/807.jpg,D
train_word_level/T/113.jpg,T
train_word_level/Q/522.jpg,Q
train_word_level/5/646.jpg,5
train_word_level/G/1009.jpg,G
train_word_level/X/532.jpg,X
train_word_level/F/203.jpg,F
train_word_level/B/781.jpg,B
train_word_level/C/064.jpg,C
train_word_level/A/337.jpg,A
train_word_level/U/565.jpg,U
train_word_level/2/468.jpg,2
train_word_level/6/1060.jpg,6
train_word_level/J/513.jpg,J
train_word_level/R/1058.jpg,R
train_word_level/6/530.jpg,6
train_word_level/A/1072.jpg,A
train_word_level/S/601.jpg,S
train_word_level/N/86.jpg,N
train_word_level/K/520.jpg,K
train_word_level/D/86.jpg,D
train_word_level/1/1070.jpg,1
train_word_level/K/1001.jpg,K
train_word_level/NOT/NOT (1).jpg,NOT
train_word_level/T/1040.jpg,T
train_word_level/V/713.jpg,V
train_word_level/O/204.jpg,O
train_word_level/G/654.jpg,G
train_word_level/F/499.jpg,F
train_word_level/1/1136.jpg,1
train_word_level/U/1049.jpg,U
train_word_level/V/170.jpg,V
train_word_level/T/1043.jpg,T
train_word_level/8/214.jpg,8
train_word_level/NAME/NAME-5.jpg,NAME
train_word_level/T/897.jpg,T
train_word_level/5/752.jpg,5
train_word_level/7/1134.jpg,7
train_word_level/T/282.jpg,T
train_word_level/H/59.jpg,H
train_word_level/V/664.jpg,V
train_word_level/A/5.jpg,A
train_word_level/Y/737.jpg,Y
train_word_level/7/238.jpg,7
train_word_level/G/108.jpg,G
train_word_level/1/173.jpg,1
train_word_level/O/91.jpg,O
train_word_level/X/245.jpg,X
train_word_level/J/570.jpg,J
train_word_level/5/531.jpg,5
train_word_level/A/597.jpg,A
train_word_level/B/374.jpg,B
train_word_level/V/090.jpg,V
train_word_level/3/149.jpg,3
train_word_level/H/1160.jpg,H
train_word_level/N/1066.jpg,N
train_word_level/E/396.jpg,E
train_word_level/3/944.jpg,3
train_word_level/C/330.jpg,C
train_word_level/L/1014.jpg,L
train_word_level/Y/256.jpg,Y
train_word_level/H/191.jpg,H
train_word_level/Y/566.jpg,Y
train_word_level/Z/462.jpg,Z
train_word_level/I/1159.jpg,I
train_word_level/H/599.jpg,H
train_word_level/I/835.jpg,I
train_word_level/5/883.jpg,5
train_word_level/1/24.jpg,1
train_word_level/E/555.jpg,E
train_word_level/K/292.jpg,K
train_word_level/K/449.jpg,K
train_word_level/W/438.jpg,W
train_word_level/3/772.jpg,3
train_word_level/P/1045.jpg,P
train_word_level/L/863.jpg,L
train_word_level/F/272.jpg,F
train_word_level/Y/18.jpg,Y
train_word_level/Y/712.jpg,Y
train_word_level/8/80.jpg,8
train_word_level/W/978.jpg,W
train_word_level/F/113.jpg,F
train_word_level/F/847.jpg,F
train_word_level/5/1019.jpg,5
train_word_level/S/884.jpg,S
train_word_level/C/1000.jpg,C
train_word_level/DISAPPOINTED/DISAPPOINTED (4).jpg,DISAPPOINTED
train_word_level/2/801.jpg,2
train_word_level/O/206.jpg,O
train_word_level/2/316.jpg,2
train_word_level/E/428.jpg,E
train_word_level/F/461.jpg,F
train_word_level/Y/515.jpg,Y
train_word_level/2/960.jpg,2
train_word_level/F/624.jpg,F
train_word_level/S/559.jpg,S
train_word_level/U/226.jpg,U
train_word_level/K/605.jpg,K
train_word_level/Q/770.jpg,Q
train_word_level/Z/32.jpg,Z
train_word_level/Z/1041.jpg,Z
train_word_level/U/531.jpg,U
train_word_level/Z/84.jpg,Z
train_word_level/5/322.jpg,5
train_word_level/U/725.jpg,U
train_word_level/N/468.jpg,N
train_word_level/2/425.jpg,2
train_word_level/Y/470.jpg,Y
train_word_level/9/695.jpg,9
train_word_level/1/390.jpg,1
train_word_level/1/367.jpg,1
train_word_level/E/178.jpg,E
train_word_level/C/9.jpg,C
train_word_level/T/50.jpg,T
train_word_level/X/451.jpg,X
train_word_level/B/807.jpg,B
train_word_level/9/954.jpg,9
train_word_level/W/455.jpg,W
train_word_level/A/1085.jpg,A
train_word_level/1/934.jpg,1
train_word_level/1/485.jpg,1
train_word_level/H/1164.jpg,H
train_word_level/6/247.jpg,6
train_word_level/D/985.jpg,D
train_word_level/Z/432.jpg,Z
train_word_level/S/18.jpg,S
train_word_level/7/479.jpg,7
train_word_level/F/409.jpg,F
train_word_level/O/867.jpg,O
train_word_level/I/1121.jpg,I
train_word_level/Z/922.jpg,Z
train_word_level/H/112.jpg,H
train_word_level/3/493.jpg,3
train_word_level/D/240.jpg,D
train_word_level/H/475.jpg,H
train_word_level/N/988.jpg,N
train_word_level/5/896.jpg,5
train_word_level/4/288.jpg,4
train_word_level/S/387.jpg,S
train_word_level/K/162.jpg,K
train_word_level/W/958.jpg,W
train_word_level/N/970.jpg,N
train_word_level/G/182.jpg,G
train_word_level/CONGRATULATIONS/CONGRATULATIONS (5).jpg,CONGRATULATIONS
train_word_level/S/873.jpg,S
train_word_level/Q/627.jpg,Q
train_word_level/T/616.jpg,T
train_word_level/C/621.jpg,C
train_word_level/I/096.jpg,I
train_word_level/X/45.jpg,X
train_word_level/5/284.jpg,5
train_word_level/1/510.jpg,1
train_word_level/N/1055.jpg,N
train_word_level/O/069.jpg,O
train_word_level/P/1017.jpg,P
train_word_level/K/742.jpg,K
train_word_level/A/285.jpg,A
train_word_level/C/589.jpg,C
train_word_level/G/1086.jpg,G
train_word_level/V/413.jpg,V
train_word_level/R/345.jpg,R
train_word_level/Y/1070.jpg,Y
train_word_level/Z/777.jpg,Z
train_word_level/W/261.jpg,W
train_word_level/4/910.jpg,4
train_word_level/K/131.jpg,K
train_word_level/K/76.jpg,K
train_word_level/W/448.jpg,W
train_word_level/O/753.jpg,O
train_word_level/9/753.jpg,9
train_word_level/O/737.jpg,O
train_word_level/H/488.jpg,H
train_word_level/K/491.jpg,K
train_word_level/H/481.jpg,H
train_word_level/A/932.jpg,A
train_word_level/F/289.jpg,F
train_word_level/B/806.jpg,B
train_word_level/D/1178.jpg,D
train_word_level/4/211.jpg,4
train_word_level/3/913.jpg,3
train_word_level/1/260.jpg,1
train_word_level/3/968.jpg,3
train_word_level/H/1154.jpg,H
train_word_level/S/355.jpg,S
train_word_level/V/15.jpg,V
train_word_level/A/323.jpg,A
train_word_level/7/1180.jpg,7
train_word_level/G/137.jpg,G
train_word_level/6/456.jpg,6
train_word_level/Q/818.jpg,Q
train_word_level/8/317.jpg,8
train_word_level/8/1114.jpg,8
train_word_level/F/1001.jpg,F
train_word_level/D/782.jpg,D
train_word_level/9/1103.jpg,9
train_word_level/4/109.jpg,4
train_word_level/J/353.jpg,J
train_word_level/Y/1001.jpg,Y
train_word_level/6/32.jpg,6
train_word_level/8/259.jpg,8
train_word_level/M/60.jpg,M
train_word_level/C/214.jpg,C
train_word_level/K/33.jpg,K
train_word_level/5/931.jpg,5
train_word_level/4/1045.jpg,4
train_word_level/2/1191.jpg,2
train_word_level/I/298.jpg,I
train_word_level/6/966.jpg,6
train_word_level/T/77.jpg,T
train_word_level/O/855.jpg,O
train_word_level/E/1071.jpg,E
train_word_level/Y/223.jpg,Y
train_word_level/Y/1078.jpg,Y
train_word_level/S/1126.jpg,S
train_word_level/2/343.jpg,2
train_word_level/3/1006.jpg,3
train_word_level/2/34.jpg,2
train_word_level/Q/112.jpg,Q
train_word_level/J/788.jpg,J
train_word_level/H/138.jpg,H
train_word_level/5/401.jpg,5
train_word_level/A/574.jpg,A
train_word_level/M/680.jpg,M
train_word_level/5/495.jpg,5
train_word_level/Q/896.jpg,Q
train_word_level/L/175.jpg,L
train_word_level/G/533.jpg,G
train_word_level/I/1144.jpg,I
train_word_level/Q/555.jpg,Q
train_word_level/R/603.jpg,R
train_word_level/Q/745.jpg,Q
train_word_level/S/32.jpg,S
train_word_level/Q/653.jpg,Q
train_word_level/P/483.jpg,P
train_word_level/B/844.jpg,B
train_word_level/I/1149.jpg,I
train_word_level/K/717.jpg,K
train_word_level/X/746.jpg,X
train_word_level/4/179.jpg,4
train_word_level/V/037.jpg,V
train_word_level/G/464.jpg,G
train_word_level/D/1167.jpg,D
train_word_level/L/1198.jpg,L
train_word_level/1/1112.jpg,1
train_word_level/5/1059.jpg,5
train_word_level/9/17.jpg,9
train_word_level/9/775.jpg,9
train_word_level/C/1118.jpg,C
train_word_level/4/208.jpg,4
train_word_level/X/123.jpg,X
train_word_level/I/471.jpg,I
train_word_level/H/977.jpg,H
train_word_level/L/854.jpg,L
train_word_level/X/824.jpg,X
train_word_level/R/1170.jpg,R
train_word_level/X/742.jpg,X
train_word_level/G/82.jpg,G
train_word_level/W/975.jpg,W
train_word_level/2/310.jpg,2
train_word_level/O/835.jpg,O
train_word_level/V/914.jpg,V
train_word_level/4/1087.jpg,4
train_word_level/S/1124.jpg,S
train_word_level/D/34.jpg,D
train_word_level/T/1163.jpg,T
train_word_level/2/805.jpg,2
train_word_level/Y/631.jpg,Y
train_word_level/Y/320.jpg,Y
train_word_level/6/326.jpg,6
train_word_level/N/40.jpg,N
train_word_level/N/788.jpg,N
train_word_level/1/606.jpg,1
train_word_level/8/92.jpg,8
train_word_level/2/24.jpg,2
train_word_level/A/190.jpg,A
train_word_level/9/763.jpg,9
train_word_level/6/551.jpg,6
train_word_level/2/298.jpg,2
train_word_level/C/59.jpg,C
train_word_level/S/654.jpg,S
train_word_level/W/1127.jpg,W
train_word_level/4/765.jpg,4
train_word_level/W/747.jpg,W
train_word_level/Q/1155.jpg,Q
train_word_level/V/34.jpg,V
train_word_level/N/911.jpg,N
train_word_level/O/824.jpg,O
train_word_level/R/941.jpg,R
train_word_level/Y/282.jpg,Y
train_word_level/5/166.jpg,5
train_word_level/D/1026.jpg,D
train_word_level/O/1126.jpg,O
train_word_level/W/422.jpg,W
train_word_level/D/887.jpg,D
train_word_level/4/1173.jpg,4
train_word_level/D/1063.jpg,D
train_word_level/9/932.jpg,9
train_word_level/L/1004.jpg,L
train_word_level/2/1057.jpg,2
train_word_level/6/916.jpg,6
train_word_level/V/812.jpg,V
train_word_level/T/175.jpg,T
train_word_level/E/140.jpg,E
train_word_level/4/464.jpg,4
train_word_level/F/111.jpg,F
train_word_level/U/257.jpg,U
train_word_level/T/310.jpg,T
train_word_level/S/549.jpg,S
train_word_level/E/1076.jpg,E
train_word_level/S/184.jpg,S
train_word_level/J/792.jpg,J
train_word_level/F/653.jpg,F
train_word_level/1/382.jpg,1
train_word_level/T/542.jpg,T
train_word_level/4/917.jpg,4
train_word_level/X/559.jpg,X
train_word_level/P/141.jpg,P
train_word_level/E/760.jpg,E
train_word_level/A/241.jpg,A
train_word_level/N/662.jpg,N
train_word_level/6/550.jpg,6
train_word_level/8/963.jpg,8
train_word_level/7/1171.jpg,7
train_word_level/5/705.jpg,5
train_word_level/L/638.jpg,L
train_word_level/4/1020.jpg,4
train_word_level/Q/535.jpg,Q
train_word_level/A/725.jpg,A
train_word_level/O/198 copy.jpg,O
train_word_level/6/922.jpg,6
train_word_level/M/73.jpg,M
train_word_level/Z/525.jpg,Z
train_word_level/S/780.jpg,S
train_word_level/A/1110.jpg,A
train_word_level/N/356.jpg,N
train_word_level/W/344.jpg,W
train_word_level/L/486.jpg,L
train_word_level/N/1155.jpg,N
train_word_level/O/470.jpg,O
train_word_level/I/657.jpg,I
train_word_level/1/1008.jpg,1
train_word_level/U/1167.jpg,U
train_word_level/I/1052.jpg,I
train_word_level/7/953.jpg,7
train_word_level/7/765.jpg,7
train_word_level/6/787.jpg,6
train_word_level/4/587.jpg,4
train_word_level/Z/227.jpg,Z
train_word_level/H/350.jpg,H
train_word_level/2/95.jpg,2
train_word_level/I/939.jpg,I
train_word_level/J/601.jpg,J
train_word_level/L/1034.jpg,L
train_word_level/R/468.jpg,R
train_word_level/X/280.jpg,X
train_word_level/H/161.jpg,H
train_word_level/W/165.jpg,W
train_word_level/S/641.jpg,S
train_word_level/X/420.jpg,X
train_word_level/R/870.jpg,R
train_word_level/T/578.jpg,T
train_word_level/H/988.jpg,H
train_word_level/2/304.jpg,2
train_word_level/8/407.jpg,8
train_word_level/A/484.jpg,A
train_word_level/TAKE CARE/TAKE CARE (4).jpg,TAKE CARE
train_word_level/J/493.jpg,J
train_word_level/H/502.jpg,H
train_word_level/L/716.jpg,L
train_word_level/V/944.jpg,V
train_word_level/7/812.jpg,7
train_word_level/X/47.jpg,X
train_word_level/4/562.jpg,4
train_word_level/V/167.jpg,V
train_word_level/D/117.jpg,D
train_word_level/N/526.jpg,N
train_word_level/B/43.jpg,B
train_word_level/3/167.jpg,3
train_word_level/D/677.jpg,D
train_word_level/Y/540.jpg,Y
train_word_level/Z/513.jpg,Z
train_word_level/4/1003.jpg,4
train_word_level/H/54.jpg,H
train_word_level/O/149 copy.jpg,O
train_word_level/A/1174.jpg,A
train_word_level/6/384.jpg,6
train_word_level/8/1037.jpg,8
train_word_level/R/169.jpg,R
train_word_level/X/116.jpg,X
train_word_level/WANT/want-4.jpg,WANT
train_word_level/Z/816.jpg,Z
train_word_level/5/757.jpg,5
train_word_level/4/466.jpg,4
train_word_level/W/788.jpg,W
train_word_level/Z/863.jpg,Z
train_word_level/F/1154.jpg,F
train_word_level/4/1096.jpg,4
train_word_level/YOU/YOU-4 (5).jpg,YOU
train_word_level/G/460.jpg,G
train_word_level/3/598.jpg,3
train_word_level/O/006.jpg,O
train_word_level/W/1064.jpg,W
train_word_level/L/231.jpg,L
train_word_level/M/565.jpg,M
train_word_level/N/884.jpg,N
train_word_level/K/686.jpg,K
train_word_level/4/652.jpg,4
train_word_level/P/657.jpg,P
train_word_level/X/947.jpg,X
train_word_level/3/455.jpg,3
train_word_level/X/44.jpg,X
train_word_level/S/1133.jpg,S
train_word_level/I/725.jpg,I
train_word_level/O/514.jpg,O
train_word_level/8/1062.jpg,8
train_word_level/Y/4.jpg,Y
train_word_level/J/134.jpg,J
train_word_level/F/1112.jpg,F
train_word_level/C/813.jpg,C
train_word_level/U/340.jpg,U
train_word_level/6/827.jpg,6
train_word_level/8/275.jpg,8
train_word_level/O/054.jpg,O
train_word_level/N/775.jpg,N
train_word_level/R/894.jpg,R
train_word_level/H/1.jpg,H
train_word_level/Q/435.jpg,Q
train_word_level/U/694.jpg,U
train_word_level/F/52.jpg,F
train_word_level/G/702.jpg,G
train_word_level/Q/340.jpg,Q
train_word_level/P/1009.jpg,P
train_word_level/N/457.jpg,N
train_word_level/O/588.jpg,O
train_word_level/D/819.jpg,D
train_word_level/J/1090.jpg,J
train_word_level/V/666.jpg,V
train_word_level/9/591.jpg,9
train_word_level/3/243.jpg,3
train_word_level/N/287.jpg,N
train_word_level/M/392.jpg,M
train_word_level/O/306.jpg,O
train_word_level/6/1050.jpg,6
train_word_level/W/409.jpg,W
train_word_level/H/1163.jpg,H
train_word_level/Q/926.jpg,Q
train_word_level/R/918.jpg,R
train_word_level/1/525.jpg,1
train_word_level/H/787.jpg,H
train_word_level/C/079.jpg,C
train_word_level/C/300.jpg,C
train_word_level/YOU/YOU (45).jpg,YOU
train_word_level/O/193 copy.jpg,O
train_word_level/P/394.jpg,P
train_word_level/4/1071.jpg,4
train_word_level/S/1190.jpg,S
train_word_level/D/346.jpg,D
train_word_level/2/985.jpg,2
train_word_level/C/247 copy.jpg,C
train_word_level/K/267.jpg,K
train_word_level/4/367.jpg,4
train_word_level/P/739.jpg,P
train_word_level/W/566.jpg,W
